video protocol: MPEG2
revision pre-S
AVD CRC 70a4ae7 1c57bc4 1c8db93; 0 0 0
AVD CRC 70abffb 1c58ccc 1c978c5; 0 0 0
AVD CRC 7095121 1c5fbe2 1c99293; 0 0 0
AVD CRC 7068687 1c4f2bc 1c89571; 0 0 0
AVD CRC 7059a5e 1c4b9e9 1c904b3; 0 0 0
AVD CRC 705e869 1c8d129 1c88760; 0 0 0
AVD CRC 7046808 1c6f66c 1caa95f; 0 0 0
AVD CRC 6fff5a8 1c60792 1ca58fe; 0 0 0
AVD CRC 6ff0f73 1c4db30 1caad30; 0 0 0
AVD CRC 6fe940c 1c52f67 1ca88b7; 0 0 0
AVD CRC 6ffe59a 1c3f64d 1cc118f; 0 0 0
AVD CRC 700ea43 1c429de 1cc27eb; 0 0 0
AVD CRC 7035fbd 1c3becb 1cbc750; 0 0 0
AVD CRC 70545d8 1c2c388 1cce25a; 0 0 0
AVD CRC 706402b 1c2b547 1cd0709; 0 0 0
AVD CRC 7042c99 1c52e22 1cc20e3; 0 0 0
AVD CRC 7030468 1c56504 1caab7b; 0 0 0
AVD CRC 704c5bf 1c60f4c 1ca41b6; 0 0 0
AVD CRC 702fdea 1c518e9 1cb4fdf; 0 0 0
AVD CRC 6ff40de 1c5c74c 1ca5de0; 0 0 0
AVD CRC 6fd2e43 1c478cc 1cb85b2; 0 0 0
AVD CRC 6fa13bb 1c5f2a8 1c8765a; 0 0 0
AVD CRC 6f88d3e 1c38731 1cacb63; 0 0 0
AVD CRC 6f4e5f2 1c3c821 1cb29af; 0 0 0
AVD CRC 6f26948 1c21e0f 1cb083a; 0 0 0
AVD CRC 6f461eb 1c19247 1cbfe4f; 0 0 0
AVD CRC 6f5716b 1c18e04 1cc9f4a; 0 0 0
AVD CRC 6fa7e1b 1c190d3 1cd57d6; 0 0 0
AVD CRC 700c853 1c147c8 1cea435; 0 0 0
AVD CRC 7073cc2 1c1e500 1cef554; 0 0 0
AVD CRC 70e58cc 1c2f637 1d00da2; 0 0 0
AVD CRC 70e62c0 1c2e7dd 1cfbc49; 0 0 0
AVD CRC 72d2190 1e5cbb6 1c1abf8; 0 0 0
AVD CRC 7272a1f 1e4852b 1c29efc; 0 0 0
AVD CRC 72498bc 1e3a6c7 1c272a7; 0 0 0
AVD CRC 72950c0 1e370e5 1c23bce; 0 0 0
AVD CRC 72464db 1e2de55 1c2d61a; 0 0 0
AVD CRC 726fe9e 1e19972 1c46714; 0 0 0
AVD CRC 734586e 1e0b8db 1c696a9; 0 0 0
AVD CRC 735c5f2 1e1bf2a 1c8cf15; 0 0 0
AVD CRC 72c9fa9 1e4b6ed 1c269b4; 0 0 0
AVD CRC 72118a2 1e4f504 1c2e24d; 0 0 0
AVD CRC 7212f80 1e1cd17 1c579a2; 0 0 0
AVD CRC 71826d2 1df7256 1c6583c; 0 0 0
AVD CRC 713d8c7 1dd0cf4 1c70d49; 0 0 0
AVD CRC 71f390c 1de3bd1 1c71f2e; 0 0 0
AVD CRC 712be40 1e01edd 1c98d56; 0 0 0
AVD CRC 6fdf7d9 1dd77a4 1c93eeb; 0 0 0
AVD CRC 6fc3366 1de43a0 1c889e5; 0 0 0
AVD CRC 701d944 1e0d600 1c8a45b; 0 0 0
AVD CRC 705001c 1e449df 1caa910; 0 0 0
AVD CRC 713ab43 1e71a72 1cc141c; 0 0 0
AVD CRC 71619f3 1e8a637 1c721d5; 0 0 0
AVD CRC 70a4863 1edd439 1c16752; 0 0 0
AVD CRC 6fe5d27 1ed6614 1bf91ec; 0 0 0
AVD CRC 704087e 1ec9cfa 1c28e6e; 0 0 0
AVD CRC 7037397 1ebea59 1c365a9; 0 0 0
AVD CRC 7024785 1e9dad4 1c34007; 0 0 0
AVD CRC 70beeae 1e703e6 1c2cd36; 0 0 0
AVD CRC 71a38e3 1e61e15 1c460b0; 0 0 0
AVD CRC 714964a 1e48e92 1c5e77e; 0 0 0
AVD CRC 70a2d6c 1e1675c 1c72c5e; 0 0 0
AVD CRC 70e90d2 1e183ee 1c68fe9; 0 0 0
AVD CRC 70a62c4 1e0d35f 1c6105f; 0 0 0
AVD CRC 70539c6 1e78aac 1c634f4; 0 0 0
AVD CRC 6f93b1d 1ec2b3a 1c691e2; 0 0 0
AVD CRC 6f6ed21 1ec56ba 1c68b0e; 0 0 0
AVD CRC 6f48c2c 1ea8a95 1c6bce2; 0 0 0
AVD CRC 6f0aab4 1e9085e 1c6709b; 0 0 0
AVD CRC 6faf873 1e86412 1c77ac4; 0 0 0
AVD CRC 6fba192 1e67d59 1c7732a; 0 0 0
AVD CRC 70054de 1e28e66 1c6f30f; 0 0 0
AVD CRC 7011a56 1e13c71 1c5f123; 0 0 0
AVD CRC 6ff8792 1e1d3f2 1c6f2d8; 0 0 0
AVD CRC 6f4dfbc 1e1b758 1c72e36; 0 0 0
AVD CRC 6f84059 1dfb43b 1c63c86; 0 0 0
AVD CRC 70165f4 1df21d7 1c4f14f; 0 0 0
AVD CRC 703b5b3 1e08e01 1c45447; 0 0 0
AVD CRC 708b938 1e373ed 1c58a5b; 0 0 0
AVD CRC 709dfc0 1e3fb3f 1c5bae9; 0 0 0
AVD CRC 70904ea 1e530e5 1c73885; 0 0 0
AVD CRC 6e6d836 1bc295e 1c5f57e; 0 0 0
AVD CRC 6ecb82d 1baeeaf 1c8a8cc; 0 0 0
AVD CRC 6ec444d 1b86827 1cb42e2; 0 0 0
AVD CRC 6d9238f 1b7b796 1cc5536; 0 0 0
AVD CRC 6d98975 1b8dda6 1cd4dc1; 0 0 0
AVD CRC 6e2fb0d 1b96f67 1cc8d03; 0 0 0
AVD CRC 6f0cd42 1baf693 1cbacd4; 0 0 0
AVD CRC 6ef6aa5 1bbc681 1c84875; 0 0 0
AVD CRC 6f604e8 1be0953 1c60e34; 0 0 0
AVD CRC 6f70400 1c0261b 1c46c26; 0 0 0
AVD CRC 6ec6b50 1c06521 1c39a6d; 0 0 0
AVD CRC 6e16d0a 1be47ff 1c2f197; 0 0 0
AVD CRC 6dc26af 1bbecc9 1c37a4c; 0 0 0
AVD CRC 6e2cac1 1b9b3bd 1c3b835; 0 0 0
AVD CRC 6e72508 1b8732a 1c5eea4; 0 0 0
AVD CRC 6ee0bac 1b5ba6b 1c601bc; 0 0 0
AVD CRC 6f55a58 1b6e575 1c7efb4; 0 0 0
AVD CRC 6fdc39d 1b71c63 1c866a3; 0 0 0
AVD CRC 7071621 1b690c2 1c90b72; 0 0 0
AVD CRC 7077663 1b5ed3c 1c80474; 0 0 0
AVD CRC 7084dab 1b78c52 1c80bdd; 0 0 0
AVD CRC 704f74c 1b8fb2d 1c6faf9; 0 0 0
AVD CRC 6fdab01 1b7b1a7 1c68f24; 0 0 0
AVD CRC 6fc52d8 1b7c528 1c52ee1; 0 0 0
AVD CRC 6fab3ee 1b9c98e 1c56bb8; 0 0 0
AVD CRC 6f83980 1b9b14d 1c56a49; 0 0 0
AVD CRC 6f734cb 1bc2d35 1c54839; 0 0 0
AVD CRC 6f6d51e 1bd4386 1c4c10b; 0 0 0
AVD CRC 6f49fd5 1bcf3e0 1c6a5e9; 0 0 0
AVD CRC 6edaf30 1bce1ab 1c5ff5a; 0 0 0
AVD CRC 6f2e1fc 1bcdf89 1c6cd90; 0 0 0
AVD CRC 6f8dad2 1bbeb28 1c742b5; 0 0 0
AVD CRC 6fc04de 1bc2b1f 1c7cd15; 0 0 0
AVD CRC 6ff270c 1bc51f9 1c72c44; 0 0 0
AVD CRC 7003121 1bdbbae 1c69151; 0 0 0
AVD CRC 700d4be 1bd8752 1c57384; 0 0 0
AVD CRC 701188f 1bd99cd 1c58d92; 0 0 0
AVD CRC 6ff1342 1bdd8a9 1c5ac1c; 0 0 0
AVD CRC 7009522 1bd4911 1c578cc; 0 0 0
AVD CRC 7000e29 1bdd5f5 1c50514; 0 0 0
AVD CRC 702e637 1becfca 1c535ed; 0 0 0
AVD CRC 7045329 1bf691d 1c50333; 0 0 0
AVD CRC 706451b 1c0518a 1c4861b; 0 0 0
AVD CRC 70a54b5 1c03920 1c43a4e; 0 0 0
AVD CRC 70742ba 1b0c8d4 1cf31b5; 0 0 0
AVD CRC 6fb617e 1b338ff 1c34ea6; 0 0 0
AVD CRC 6eafddf 1bfeb68 1c02bdc; 0 0 0
AVD CRC 6f1c8fd 1c667bc 1bc07c8; 0 0 0
AVD CRC 6f158f4 1c71fa9 1bb2dda; 0 0 0
AVD CRC 6f19298 1c8309d 1b82b61; 0 0 0
AVD CRC 6ed8876 1ca0280 1b7eab6; 0 0 0
AVD CRC 6f442cf 1c6e452 1b977bc; 0 0 0
AVD CRC 7053380 1c27bbc 1ba54c7; 0 0 0
AVD CRC 7062078 1b9f618 1bb4625; 0 0 0
AVD CRC 6ffeb27 1bb8ab9 1ba8764; 0 0 0
AVD CRC 6f29364 1c127bf 1b66745; 0 0 0
AVD CRC 6e2556e 1c573ce 1b3a0e9; 0 0 0
AVD CRC 6e85825 1c245db 1b6db61; 0 0 0
AVD CRC 6fdc8bb 1befffb 1bd7c6b; 0 0 0
AVD CRC 70ebd84 1b5ea82 1cad94c; 0 0 0
AVD CRC 7104fef 1b04fc5 1d37bad; 0 0 0
AVD CRC 7100dad 1af3eed 1d3aa2a; 0 0 0
AVD CRC 6f88e9e 1b1db81 1ce7564; 0 0 0
AVD CRC 6fb1ad5 1b771cd 1c2ee8a; 0 0 0
AVD CRC 6f71542 1c46bd4 1b94420; 0 0 0
AVD CRC 6e588f6 1bfdf07 1b32015; 0 0 0
AVD CRC 6d72dd2 1c3bb32 1b1d682; 0 0 0
AVD CRC 6db8e8d 1c6b560 1b1c369; 0 0 0
AVD CRC 6e90208 1c9c548 1b4c566; 0 0 0
AVD CRC 7006cd8 1c139f2 1b95ada; 0 0 0
AVD CRC 70d5fa0 1be2218 1befbc5; 0 0 0
AVD CRC 7108085 1baab7f 1c37a3c; 0 0 0
AVD CRC 712cd41 1b77c64 1c83bbe; 0 0 0
AVD CRC 716b0b4 1b5fe3a 1cb97fa; 0 0 0
AVD CRC 711ed3f 1b510b2 1cc7f8c; 0 0 0
AVD CRC 71554fe 1b25ee0 1ceb4d8; 0 0 0
